Tipus_bus,Tipus_dia,Direccio,Parada_sortida,Hora_sortida,Parada_arribada,Hora_arribada,Id_viatge_dia,LatLong_sortida,Nota mapa parada sortida
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,16:44,"BCN - Gran Via de les Corts, 612",17:40,64,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Zona Universitària,17:36,65,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Palau Reial,17:38,65,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Maria Cristina,17:40,65,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Zona Universitària,17:36,65,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Palau Reial,17:38,65,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Maria Cristina,17:40,65,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Zona Universitària,17:50,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Palau Reial,17:52,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Maria Cristina,17:54,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Pl. Francesc Macià,17:57,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,BCN - Muntaner - Còrsega,18:00,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:00,"BCN - Gran Via de les Corts, 612",18:05,66,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Zona Universitària,17:50,66,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Palau Reial,17:52,66,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Maria Cristina,17:54,66,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Pl. Francesc Macià,17:57,66,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,BCN - Muntaner - Còrsega,18:00,66,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:02,"BCN - Gran Via de les Corts, 612",18:05,66,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,OLESA - Rotonda Els Closos,17:05,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,OLESA - Pl. Catalunya,17:07,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,BCN - Zona Universitària,17:50,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,BCN - Palau Reial,17:52,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,BCN - Maria Cristina,17:54,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,BCN - Pl. Francesc Macià,17:57,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,BCN - Muntaner - Còrsega,18:00,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:20,"BCN - Gran Via de les Corts, 612",18:05,67,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,OLESA - Rotonda Els Closos,17:05,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,OLESA - Pl. Catalunya,17:07,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,BCN - Zona Universitària,17:50,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,BCN - Palau Reial,17:52,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,BCN - Maria Cristina,17:54,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,BCN - Pl. Francesc Macià,17:57,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,BCN - Muntaner - Còrsega,18:00,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:27,"BCN - Gran Via de les Corts, 612",18:05,67,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,OLESA - Rotonda Els Closos,17:05,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,OLESA - Pl. Catalunya,17:07,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,BCN - Zona Universitària,17:50,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,BCN - Palau Reial,17:52,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,BCN - Maria Cristina,17:54,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,BCN - Pl. Francesc Macià,17:57,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,BCN - Muntaner - Còrsega,18:00,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,CASTELLGALÍ - La Fàbrica,16:38,"BCN - Gran Via de les Corts, 612",18:05,67,"41.6790696, 1.8453292",Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,OLESA - Rotonda Els Closos,17:05,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,OLESA - Pl. Catalunya,17:07,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,BCN - Zona Universitària,17:50,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,BCN - Palau Reial,17:52,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,BCN - Maria Cristina,17:54,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,BCN - Pl. Francesc Macià,17:57,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,BCN - Muntaner - Còrsega,18:00,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,16:42,"BCN - Gran Via de les Corts, 612",18:05,67,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,OLESA - Rotonda Els Closos,17:05,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,OLESA - Pl. Catalunya,17:07,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,BCN - Zona Universitària,17:50,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,BCN - Palau Reial,17:52,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,BCN - Maria Cristina,17:54,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,BCN - Pl. Francesc Macià,17:57,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,BCN - Muntaner - Còrsega,18:00,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),16:53,"BCN - Gran Via de les Corts, 612",18:05,67,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,OLESA - Rotonda Els Closos,17:05,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,OLESA - Pl. Catalunya,17:07,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,BCN - Zona Universitària,17:50,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,BCN - Palau Reial,17:52,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,BCN - Maria Cristina,17:54,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,BCN - Pl. Francesc Macià,17:57,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,BCN - Muntaner - Còrsega,18:00,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,16:55,"BCN - Gran Via de les Corts, 612",18:05,67,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,BCN - Zona Universitària,17:50,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,BCN - Palau Reial,17:52,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,BCN - Maria Cristina,17:54,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,BCN - Pl. Francesc Macià,17:57,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,BCN - Muntaner - Còrsega,18:00,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:05,"BCN - Gran Via de les Corts, 612",18:05,67,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,BCN - Zona Universitària,17:50,67,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,BCN - Palau Reial,17:52,67,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,BCN - Maria Cristina,17:54,67,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,BCN - Pl. Francesc Macià,17:57,67,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,BCN - Muntaner - Còrsega,18:00,67,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,17:07,"BCN - Gran Via de les Corts, 612",18:05,67,"41.5423827, 1.8924025",Anada a BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,BCN - Zona Universitària,17:40,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,BCN - Palau Reial,17:42,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,BCN - Maria Cristina,17:44,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,BCN - Pl. Francesc Macià,17:47,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,BCN - Muntaner - Còrsega,17:50,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,16:30,"BCN - Gran Via de les Corts, 612",17:55,68,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,BCN - Zona Universitària,17:40,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,BCN - Palau Reial,17:42,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,BCN - Maria Cristina,17:44,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,BCN - Pl. Francesc Macià,17:47,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,BCN - Muntaner - Còrsega,17:50,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,16:37,"BCN - Gran Via de les Corts, 612",17:55,68,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,17:00,BCN - Zona Universitària,18:06,69,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,17:00,BCN - Palau Reial,18:08,69,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,17:00,BCN - Maria Cristina,18:10,69,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,17:07,BCN - Zona Universitària,18:06,69,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,17:07,BCN - Palau Reial,18:08,69,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,17:07,BCN - Maria Cristina,18:10,69,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),17:00,OLESA - Rotonda Els Closos,17:12,70,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),17:00,OLESA - Pl. Catalunya,17:14,70,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),17:00,BCN - Zona Universitària,17:51,70,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),17:00,BCN - Palau Reial,17:53,70,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),17:00,BCN - Maria Cristina,17:55,70,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,17:02,OLESA - Rotonda Els Closos,17:12,70,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,17:02,OLESA - Pl. Catalunya,17:14,70,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,17:02,BCN - Zona Universitària,17:51,70,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,17:02,BCN - Palau Reial,17:53,70,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,17:02,BCN - Maria Cristina,17:55,70,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,17:12,BCN - Zona Universitària,17:51,70,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
